logMbar,jbar,e_jbar,Mgas,e_Mgas,Mstar,e_Mstar,jgas,e_jgas,jstar,e_jstar,fgas,e_fgas
10.5792117802315,1577.540184453228,684.9153216400393,5950000000.0,1876000000.0,32000000000.0,11700000000.0,2527.0,316.9,1401.0,175.3,0.15678524374176547,0.06382739024792122
10.548020694905532,956.40543601359,481.5681487625125,3919999999.9999995,1237600000.0,31400000000.0,11500000000.0,1232.0,192.80000000000004,922.0,228.8,0.11098527746319364,0.047709481499812925
10.81888541459401,1132.609104704097,469.0104681282148,13300000000.0,4199999999.9999995,52600000000.0,19300000000.0,1873.0,270.1,945.4,130.5,0.20182094081942337,0.07798340172987642
10.516032702878933,1265.5198098256735,532.3069934059598,5712000000.0,1806000000.0,27100000000.0,9950000000.0,2103.0,260.1,1089.0,99.3,0.17408265268804096,0.06966525089342045
10.818225893613956,1351.5,539.3981446760594,14700000000.0,4648000000.0,51100000000.0,18800000000.0,2483.0,355.9,1026.0,126.9,0.22340425531914893,0.08416398423299337
10.07040732174012,839.875,303.9708329835612,6370000000.0,2015999999.9999998,5390000000.0,1980000000.0,1053.0,159.3,588.0,93.6,0.5416666666666666,0.12037742008511128
7.962856657524326,19.914101453598896,5.030655918465758,60899999.99999999,10444000.0,30902954.32513592,11385069.113365414,21.2,2.7,17.38,1.89,0.6633773438740566,0.09074623852394607
10.731250221985054,1886.9885625162465,585.2006735500812,8357999999.999999,1307600000.0,45500000000.0,12200000000.0,3335.0,93.1,1621.0,150.0,0.15518585911099556,0.040699250667703295
10.892730087872893,1825.9130925293384,266.4315300020015,10505920184.673428,1297410627.1282992,67608297539.19819,7783692903.823189,1793.692355642191,165.85917308716628,1830.92,55.32,0.13449434034929636,0.019653369289951296
10.58273632956959,1186.80318076782,189.47346086904358,8747146925.303125,1201516916.9565842,29512092266.663902,4077246222.97711,1269.3735062746846,89.73426467876675,1162.33,44.18,0.2286283551383241,0.034357975973962604
10.278296208091273,900.9852476290832,298.10706704657457,2380000000.0,389200000.0,16600000000.0,4540000000.0,1394.0,70.19999999999999,830.3,47.7,0.12539515279241306,0.03494724697940989
10.992285834314604,2509.371510059224,468.39294427617455,4914000000.0,820400000.0,93325430079.69925,12893384645.926416,3568.0,269.9,2453.63,79.59,0.05002064849127679,0.010297361286371366
10.164114820984341,815.28125,250.5729335844904,3192000000.0,522199999.99999994,11400000000.0,3120000000.0,1022.0,82.8,757.4,77.4,0.21875,0.05449137857387121
10.648438079376234,1042.5815583715287,750.082503119942,11508000000.0,7126000000.0,33000000000.0,21700000000.0,1840.0,536.0,764.5,239.2,0.25856025882987327,0.17315714102100987
9.764776140467303,375.48165224356416,73.47661485417817,2269898574.781069,338305057.6732316,3548133892.3357606,735289218.7595336,432.4601200015349,22.7205837340657,339.03,18.22,0.3901488325495603,0.0607349610664395
10.61100065270505,751.4434757053292,253.8722692950391,1931999999.9999998,338800000.0,38900000000.0,10000000000.0,2500.0,137.1,664.6,62.8,0.04731583072100313,0.014027337220164481
9.495544337546448,438.5766773162939,392.1288082291602,2968000000.0,1834000000.0,162000000.0,105000000.0,448.1,143.3,264.1,103.2,0.9482428115015974,0.04394986899514188
11.345648141487866,8535.515249954882,3949.0533281315047,31639999999.999996,10654000000.0,190000000000.0,73100000000.0,14940.0,2728.0,7469.0,1021.0,0.14275401552066413,0.06256797157410687
11.178919421035465,2431.23009670155,1921.6568578191668,14980000000.0,9282000000.0,136000000000.0,87600000000.0,8044.0,2402.0,1813.0,579.7,0.09921843952841436,0.07987989174639674
10.697194458267798,1226.8070527753234,907.209878139155,5096000000.0,2660000000.0,44700000000.0,24800000000.0,2804.0,788.0,1047.0,423.6,0.10233753715157844,0.06997855375637865
