# slope intercept sigma lnLike
-3.778242434760271662e-01 2.033564029469887013e-01 3.116164094460777689e-01 -2.094204322861795475e+01
-4.491605165481791229e-01 1.707860053434366310e-01 3.054360948030519496e-01 -2.038912184802879679e+01
-6.071325299734929848e-01 1.932917547108564671e-01 2.623854034881948349e-01 -2.059644556257105563e+01
-4.007167869971428598e-01 1.571376456659622778e-01 2.907762677870662227e-01 -2.058651102177375236e+01
-5.244517397864858488e-01 1.726583299325207821e-01 3.074973704787779538e-01 -2.031044075183503850e+01
-7.399716892480896480e-01 2.029479292404737789e-01 3.143765544102560816e-01 -2.125291928565307487e+01
-6.549035468134264404e-01 1.723866610241253650e-01 2.984691829217397396e-01 -2.041781029430544692e+01
-7.110938509184729917e-01 2.547678926687509393e-01 2.688840547130237901e-01 -2.298584606696924482e+01
-4.099760433942765125e-01 1.780883692511074090e-01 3.140880469497563388e-01 -2.071921364159474166e+01
-5.535983168515340447e-01 1.910820712367856111e-01 2.972555414975612820e-01 -2.007135265027583060e+01
-2.738808361496044563e-01 1.366950544394244793e-01 3.295776076388293174e-01 -2.272693521731216038e+01
-5.581473496179286675e-01 2.376767084412032549e-01 3.049585765395605996e-01 -2.125460312640015559e+01
-4.240499544993658332e-01 2.345256883242327617e-01 2.783078149578211424e-01 -2.125593196009075925e+01
-8.386562770341137174e-01 1.856936636491019199e-01 3.055069921221553186e-01 -2.181334387446891299e+01
-5.908166574994354603e-01 1.653525279097464162e-01 3.020448987386745721e-01 -2.034422182444317073e+01
-1.703955740212478309e-01 2.399459159402221875e-01 3.209097159183808556e-01 -2.404743453591462554e+01
-3.956574352213176327e-01 1.731837461573229597e-01 2.936651318617867767e-01 -2.037847381426048088e+01
-4.972075585326449221e-01 1.976210284440925724e-01 2.834321435188613680e-01 -2.003847841759002790e+01
-6.272115934492477063e-01 2.397657459773024635e-01 3.391277103328041442e-01 -2.262766445727243081e+01
-6.469718219696850570e-01 1.634588266232719078e-01 3.645661853607129466e-01 -2.326341397157800372e+01
-5.186724679319942855e-01 2.242448641825540712e-01 3.024361773064513925e-01 -2.074151716477507534e+01
-7.007102858623301955e-01 1.978002511333812885e-01 2.655162577817591352e-01 -2.104918748843577347e+01
-6.731196273562307653e-01 1.286362012526457432e-01 3.337958370249924922e-01 -2.246977548225440913e+01
-5.841113216595600344e-01 2.142712130919859070e-01 2.763183438916700374e-01 -2.042811685713069991e+01
-5.201162891382150599e-01 1.331230508074978669e-01 2.873639872217395586e-01 -2.112198540212136777e+01
-5.354697493417190923e-01 1.055872719052964454e-01 2.806388271122295941e-01 -2.284740215995974566e+01
-3.535256021617078637e-01 2.200297884994802389e-01 2.706378403113352538e-01 -2.128313985294811062e+01
-7.208261714342081294e-01 1.964334487203326651e-01 2.898286857761571689e-01 -2.070711927890483750e+01
-4.829099270378042208e-01 1.873095217718920291e-01 2.789585804158467575e-01 -2.003101411665024045e+01
-3.522744568727110281e-01 1.814709985365072775e-01 3.324610793050581381e-01 -2.172509924490088551e+01
-9.128021568697424204e-01 2.253048468065874388e-01 3.099724239983271956e-01 -2.321912749935208709e+01
-4.409228011343868658e-01 1.937900655425071617e-01 2.830588022564255457e-01 -2.013658381500973960e+01
-5.965777834279473169e-01 2.449257692203373749e-01 2.858429637039383020e-01 -2.148258391970726322e+01
-7.368753981358097116e-01 2.340163188047712783e-01 3.202572819020316208e-01 -2.211045878459731284e+01
-5.420694275710739030e-01 1.915639722625085972e-01 2.411773292623382303e-01 -2.182189973922065107e+01
-7.923290990303154535e-01 2.250471909389336056e-01 2.891685356880070445e-01 -2.184762835483676824e+01
-6.160933741655637563e-01 1.846756783519339362e-01 2.901197574801227530e-01 -2.012179729809313500e+01
-4.990898335214086767e-01 1.656601217416523442e-01 3.152396611224575484e-01 -2.062425578740774057e+01
-6.055392644585255724e-01 2.116379578537617157e-01 3.297015500946051114e-01 -2.139974473346674344e+01
-6.117396040985210171e-01 1.803691065564780038e-01 2.374828266508512975e-01 -2.252730521406812159e+01
-3.744515928065192956e-01 1.663114116686317812e-01 3.728031334816527265e-01 -2.401543368786382615e+01
-6.286961816321587904e-01 2.539265594377745350e-01 3.281000861777129129e-01 -2.272377230924751146e+01
-5.489901179450369373e-01 2.429082632110214357e-01 3.031926922876861386e-01 -2.143613377543554321e+01
-7.095717698770237503e-01 1.986091424123640758e-01 2.834345960970527933e-01 -2.067738814920588908e+01
-6.624141926101564382e-01 2.428304207137655379e-01 2.791451744562741810e-01 -2.170528749721136919e+01
-7.151860070710767125e-01 2.310368008502832193e-01 3.144728447445297448e-01 -2.172411379758306893e+01
-4.952665627113091995e-01 1.756274220059760582e-01 2.179852138323286614e-01 -2.508458853201761229e+01
-6.846676077276306893e-01 1.129620781563527299e-01 2.937944950271333955e-01 -2.262561220929392292e+01
-4.530766429174409859e-01 2.074422866720292136e-01 2.641408384064511949e-01 -2.063017714813825521e+01
-2.977475709379964752e-01 1.403784809786740029e-01 3.187330038998464898e-01 -2.209322742030295927e+01
-3.127950149219725362e-01 2.333418092175471026e-01 3.004351299002597786e-01 -2.192741577138920306e+01
-3.557087998307726373e-01 1.901318978846330277e-01 3.393326179354816952e-01 -2.207311851372961797e+01
-6.941985902918142992e-01 2.034175112705864097e-01 2.660517523023774311e-01 -2.103690067370537520e+01
-8.109399858448789189e-01 1.590001316661801278e-01 3.018618417609447713e-01 -2.179975324712520290e+01
-5.451892064891373790e-01 2.283629843033145312e-01 3.061115792402726021e-01 -2.094091039169824597e+01
-5.319179289042499370e-01 1.616235849233572663e-01 2.959044311797224269e-01 -2.024777720525302982e+01
-5.273966288239997358e-01 1.597385689670835496e-01 2.871221800402591895e-01 -2.024839194455166336e+01
-8.599242479276258955e-01 1.941739086627424782e-01 2.659157984481121395e-01 -2.281827905659836020e+01
-6.464880335412153123e-01 2.133064719540057608e-01 2.608482398801587610e-01 -2.113276524014426982e+01
-6.295398318809350968e-01 1.364110038013660597e-01 2.701900630763506839e-01 -2.167602520642699560e+01
-4.649336321246300696e-01 1.927777833638763538e-01 2.934504210217678266e-01 -2.010106110241219213e+01
-2.730545725012111236e-01 2.267844000142015537e-01 2.701606758596375446e-01 -2.227864876923851156e+01
-6.219139696428113151e-01 2.378883155749644263e-01 3.208481521978064355e-01 -2.179133158752715715e+01
-7.161502465734532752e-01 1.617967806131923036e-01 2.971906015346278407e-01 -2.091600254479024557e+01
-5.058928177037669283e-01 2.158024128211866177e-01 2.980132517079702725e-01 -2.044519047345864138e+01
-4.100045926566905918e-01 2.238200311727842062e-01 3.078856863619285900e-01 -2.113800521873099214e+01
-3.666830496400730333e-01 1.618530191957863740e-01 2.714188996286410194e-01 -2.090674123796404160e+01
-5.754459915049996432e-01 1.981034283839010202e-01 2.911843173753000391e-01 -2.008170320873902170e+01
-6.621859007453023693e-01 2.091396969809572182e-01 3.368281107519264239e-01 -2.183611926997576091e+01
-5.724343560540932074e-01 1.900128204299517953e-01 3.301428519599313161e-01 -2.112834259567440043e+01
-5.232289670305330098e-01 1.887715282208060896e-01 3.503360909561633596e-01 -2.218838519832066325e+01
-8.166322100954137575e-01 1.439181152004205821e-01 2.931007316432078791e-01 -2.230751709530285254e+01
-8.485251121098382754e-01 1.640780194778357348e-01 2.927380144651681171e-01 -2.212114560156850729e+01
-6.661628911715111734e-01 1.846227086057497524e-01 2.534441176896517489e-01 -2.142733214413276954e+01
-6.329581379845766742e-01 1.605648021363148548e-01 2.887863756626253275e-01 -2.046196230752888923e+01
-5.499287425772277915e-01 1.524450841145388869e-01 2.811857201892083435e-01 -2.049955519894380984e+01
-5.346816357507432338e-01 2.187006044147818129e-01 2.727020565436135691e-01 -2.054854336043577590e+01
-4.563974884733156823e-01 1.764796193832988414e-01 2.691793832733596070e-01 -2.032143572545142263e+01
-6.070903453927954940e-01 2.025147545415533767e-01 2.537731240299730961e-01 -2.112477085772510321e+01
-3.088313505725628350e-01 1.433039077750480894e-01 3.271043084235213949e-01 -2.221152678355864296e+01
-7.103255884369354956e-01 2.287309982056716373e-01 3.188519271250763731e-01 -2.175347922986953719e+01
-5.761972835449583608e-01 2.240866540909150495e-01 2.988381113725853133e-01 -2.069075439029821695e+01
-4.544133327067245154e-01 2.026559902807934521e-01 3.003791097746966177e-01 -2.033676643326583289e+01
-6.837591829361918672e-01 2.374650365381802408e-01 3.676577811832437703e-01 -2.429650698733412639e+01
-4.029748349990428524e-01 1.372532357392216018e-01 2.768598507752306204e-01 -2.137755942389928521e+01
-5.991561469747257451e-01 1.752032413038449032e-01 3.106280253094185761e-01 -2.045102956838242747e+01
-8.311347507732407269e-01 1.946247351992555497e-01 2.833219190561260814e-01 -2.180535657526955973e+01
-4.899796954519237691e-01 1.745966259123684083e-01 3.041849312242118630e-01 -2.024377670268514606e+01
-7.641707000244025716e-01 1.810133950935113589e-01 2.474129325393262802e-01 -2.291688777594379900e+01
-5.791991666469045175e-01 2.119669643559113081e-01 2.700271064948259192e-01 -2.049711103974498982e+01
-3.538309279135594121e-01 1.921113332243588878e-01 3.016420576432658485e-01 -2.071164038905679305e+01
-6.475453231765881945e-01 1.912905353308470280e-01 2.910674528224507229e-01 -2.025542107142914006e+01
-6.017800797462804496e-01 2.137472463032769054e-01 2.646887085453418220e-01 -2.077550849423089119e+01
-7.532503569670943033e-01 2.127218008792199633e-01 2.879301253669420690e-01 -2.119116297510501568e+01
-5.569163414136069079e-01 2.182134244631205866e-01 2.899620162467657636e-01 -2.041477405408019763e+01
-6.986779702636904954e-01 2.557618104826211436e-01 3.369019957671373078e-01 -2.337436697073375669e+01
-2.929711495151100520e-01 1.799605790298716423e-01 2.816269372748239630e-01 -2.105744023184976754e+01
-3.918225757586052960e-01 1.459861492617776091e-01 2.859951503411942708e-01 -2.094760847894707823e+01
-6.280825973210675262e-01 2.186743222379172180e-01 2.787425332344779516e-01 -2.064252492614002321e+01
-4.641199465092195053e-01 1.654034844172324048e-01 3.017932306217803728e-01 -2.033925056256284591e+01
-4.476471254049467774e-01 1.940603576324016477e-01 3.379475040249757534e-01 -2.165557472721670251e+01
-3.830557008188108514e-01 2.370535817351359653e-01 3.533268855195397795e-01 -2.362649431231478303e+01
-5.189118752826791248e-01 1.975706706498807086e-01 2.649691357487808929e-01 -2.035481077625089341e+01
-6.423224244917875581e-01 1.434190804348567938e-01 3.256752540794636275e-01 -2.159787415812898459e+01
-5.982560250296288240e-01 2.133171984279835232e-01 2.793221119924210738e-01 -2.040040961576906042e+01
-5.709535190398047355e-01 1.939457779644827851e-01 2.865115714713707962e-01 -2.002290074022401711e+01
-6.171164059155961334e-01 2.263607508791619649e-01 3.434336984856433683e-01 -2.241987864089383109e+01
-8.237547207915314473e-01 1.786667354879131753e-01 2.924006390036840708e-01 -2.164017276711605220e+01
-3.281964763391199691e-01 1.769069552129714507e-01 2.555542999688757422e-01 -2.163040235259795452e+01
-5.070000334431035149e-01 1.440468418849186749e-01 2.864643070916053635e-01 -2.069999435104256946e+01
-3.180815229686191348e-01 2.064774078291040926e-01 2.966790056220662275e-01 -2.106768320913819537e+01
-6.134440895902329993e-01 2.441452496481531509e-01 2.940110854123973994e-01 -2.147929298267975895e+01
-4.204548928522326978e-01 2.018333788131206619e-01 2.880041654693910602e-01 -2.030055898413546345e+01
-6.020331240616980661e-01 1.813789731223285073e-01 2.622824738953650758e-01 -2.060195778796956034e+01
-5.709330443881478478e-01 1.637006939373558401e-01 3.116857187305389632e-01 -2.055285701149775335e+01
-3.341500672357713420e-01 1.920774879098360588e-01 3.371265088227072271e-01 -2.209768130417835508e+01
-3.657306998359087791e-01 1.044109477803086827e-01 3.151143965282805492e-01 -2.306323449651477020e+01
-5.376143347640157666e-01 1.341072074698912986e-01 2.572783590707328205e-01 -2.221025200197735572e+01
-4.190811536692088390e-01 2.214558005536514940e-01 2.934959498602242589e-01 -2.077452063789205283e+01
-6.785049148120892992e-01 1.553733353723405486e-01 3.010085332757255205e-01 -2.085563319238171331e+01
-6.114163027034177356e-01 1.921826591505015613e-01 3.246351395081158442e-01 -2.095975621961693136e+01
-4.105901898891607393e-01 1.740652311908536531e-01 3.381313830455652258e-01 -2.174527143819612718e+01
-4.112949074449532838e-01 2.390887751090122748e-01 3.015347379868643651e-01 -2.154942762860346761e+01
-6.643913555269904681e-01 1.850315785496704779e-01 2.558826221011878399e-01 -2.125401278109772107e+01
-4.847920722432489393e-01 1.756781791002693938e-01 2.740163544316275845e-01 -2.015446951967527056e+01
-3.520797898761414690e-01 1.288739491775195423e-01 3.435932045818163583e-01 -2.304814799530273817e+01
-3.859644806869946820e-01 2.010992096280391772e-01 2.613503443696652551e-01 -2.094285811976042311e+01
-3.393554172531527691e-01 1.998793056211142227e-01 2.796585391875920368e-01 -2.077780732722271040e+01
-6.075017512618081650e-01 1.702947902967778815e-01 2.711482252357056977e-01 -2.043650427300737960e+01
-5.567035875855594895e-01 1.989977257767673591e-01 2.689798480731175334e-01 -2.027017283133631054e+01
-5.967638520843385752e-01 2.114388578107353756e-01 3.321286563736458586e-01 -2.149285536585791689e+01
-7.378592742267688909e-01 2.402677063801422763e-01 2.693201245179718262e-01 -2.239433751684077833e+01
-5.023706624213315486e-01 2.474087813438445027e-01 3.356998540640527828e-01 -2.271957672781655901e+01
-3.733583342588906451e-01 1.750983662990913126e-01 3.317736078893377960e-01 -2.159237676573361497e+01
-6.027625414995335662e-01 1.669442617715414801e-01 2.752690887827312083e-01 -2.037475436299123288e+01
-8.502766753655902621e-01 1.704740454367240921e-01 3.487120773176275446e-01 -2.338577172798431292e+01
-7.411523948044979049e-01 2.123594755511591936e-01 2.944014089001273926e-01 -2.108227050174570394e+01
-5.657748471472281437e-01 1.860808109691967083e-01 3.245739290755191853e-01 -2.086473535320951456e+01
-5.964838265208259882e-01 1.896056369921272355e-01 2.784016337183873868e-01 -2.011179484428085473e+01
-4.173786438503929719e-01 2.154337142618163448e-01 2.690622799428274425e-01 -2.080123458045196827e+01
-4.113745440961645294e-01 2.156629229381847868e-01 3.131967773279130673e-01 -2.106550335848240607e+01
-7.550553713714939219e-01 1.949576116239606360e-01 2.979223460647728583e-01 -2.098757615071415827e+01
-5.346165979613373143e-01 1.892986650657054182e-01 2.324418925936913294e-01 -2.275164442709752066e+01
-5.780428061673501539e-01 2.025274777385157876e-01 2.737191282985774188e-01 -2.023957713804468028e+01
-3.548403050063244635e-01 1.552849716047385031e-01 2.495005005126926800e-01 -2.234168902708792004e+01
-6.732503654510789692e-01 2.063875832390046905e-01 3.156481353164483639e-01 -2.097614889742675715e+01
-1.721468225415946351e-01 2.215483601284782555e-01 3.000512747828154025e-01 -2.300302159352930076e+01
-4.701166371318004078e-01 1.636666035408106956e-01 2.834193245157536345e-01 -2.023488233816083692e+01
-5.394825739168681578e-01 1.407463869207541962e-01 2.938346256226759823e-01 -2.080380603699913067e+01
-3.424461437276449804e-01 1.224121921885930331e-01 3.183900200920475321e-01 -2.240322498921431915e+01
-2.001615007351210396e-01 2.061348306576150924e-01 2.822840013009474402e-01 -2.229313781047184051e+01
-4.390426731152153317e-01 2.153243649942534754e-01 3.010313324711812455e-01 -2.064039120647565539e+01
-7.595932677789508647e-01 2.089896205921895622e-01 2.969329111381036057e-01 -2.117773261966755527e+01
-7.628025340197649440e-01 1.470529789740591675e-01 3.217743391764876781e-01 -2.202105174840473722e+01
-7.158468422726572689e-01 1.918799220446066600e-01 2.782541198389405501e-01 -2.075658191212507830e+01
-7.103532148288864700e-01 2.333250174746439032e-01 2.886904502303952458e-01 -2.146693065735169981e+01
-7.504214410487192177e-01 1.827193429252125800e-01 3.341607540698171563e-01 -2.192937745989421572e+01
-6.488731554878904850e-01 1.879834895885383605e-01 3.420164612390130254e-01 -2.185950897787753888e+01
-3.771544026971350716e-01 2.290378601687790283e-01 2.532484808433774215e-01 -2.221243422952291269e+01
-4.777729276136180037e-01 1.515168193815026876e-01 3.446673976037692433e-01 -2.215064736491959252e+01
-5.705422110268352220e-01 1.855903644999100655e-01 3.019588982517235065e-01 -2.015835397758289105e+01
-5.503017365765296987e-01 2.261801668657191233e-01 3.344680526492925243e-01 -2.190338400552658271e+01
-5.665256099573340309e-01 2.260555915620222067e-01 3.089535413126290320e-01 -2.094824611546639659e+01
